date,node,hour,solar_mwh,chargeable_mwh
2026-09-20,동산,11,312.6,122.4
2026-09-20,동산,12,316.5,119.9
2026-09-20,동산,13,304.9,89.4
2026-09-20,동산,14,255.5,0.0
2026-09-20,동산,15,202.9,0.0
2026-09-20,동산,16,116.0,0.0
2026-09-20,동산,17,90.4,0.0
2026-09-20,동산,18,78.4,0.0
2026-09-20,동산,19,73.4,0.0
2026-09-20,동산,20,51.6,0.0
2026-09-20,동산,21,18.0,0.0
2026-09-20,동산,22,4.3,0.0
2026-09-20,동산,23,0.4,0.0
2026-09-20,새만금,0,0.0,0.0
2026-09-20,새만금,1,0.0,0.0
2026-09-20,새만금,2,0.1,0.0
2026-09-20,새만금,3,0.0,0.0
2026-09-20,새만금,4,0.0,0.0
2026-09-20,새만금,5,0.0,0.0
2026-09-20,새만금,6,0.7,0.0
2026-09-20,새만금,7,41.9,0.0
2026-09-20,새만금,8,152.1,0.0
2026-09-20,새만금,9,269.0,0.0
2026-09-20,새만금,10,292.1,114.3
2026-09-20,새만금,11,312.6,122.4
2026-09-20,새만금,12,316.5,119.9
2026-09-20,새만금,13,304.9,89.4
2026-09-20,새만금,14,255.5,0.0
2026-09-20,새만금,15,202.9,0.0
2026-09-20,새만금,16,116.0,0.0
2026-09-20,새만금,17,90.4,0.0
2026-09-20,새만금,18,78.4,0.0
2026-09-20,새만금,19,73.4,0.0
2026-09-20,새만금,20,51.6,0.0
2026-09-20,새만금,21,18.0,0.0
2026-09-20,새만금,22,4.3,0.0
2026-09-20,새만금,23,0.4,0.0
2026-09-20,장성,0,0.0,0.0
2026-09-20,장성,1,0.0,0.0
2026-09-20,장성,2,0.2,0.0
2026-09-20,장성,3,0.1,0.0
2026-09-20,장성,4,0.0,0.0
2026-09-20,장성,5,0.0,0.0
2026-09-20,장성,6,2.7,0.0
2026-09-20,장성,7,167.3,0.0
2026-09-20,장성,8,607.6,0.0
2026-09-20,장성,9,1074.8,0.0
2026-09-20,장성,10,1167.3,456.8
2026-09-20,장성,11,1249.1,489.1
2026-09-20,장성,12,1264.9,479.1
2026-09-20,장성,13,1218.5,357.5
2026-09-20,장성,14,1021.1,0.0
2026-09-20,장성,15,810.9,0.0
2026-09-20,장성,16,463.7,0.0
2026-09-20,장성,17,361.3,0.0
2026-09-20,장성,18,313.3,0.0
2026-09-20,장성,19,293.5,0.0
2026-09-20,장성,20,206.4,0.0
2026-09-20,장성,21,72.0,0.0
2026-09-20,장성,22,17.2,0.0
2026-09-20,장성,23,1.8,0.0
2026-09-21,남원,0,0.2,0.0
2026-09-21,남원,1,0.1,0.0
2026-09-21,남원,2,0.1,0.0
2026-09-21,남원,3,0.1,0.0
2026-09-21,남원,4,0.0,0.0
2026-09-21,남원,5,0.0,0.0
2026-09-21,남원,6,0.0,0.0
2026-09-21,남원,7,3.3,0.0
2026-09-21,남원,8,29.2,0.0
2026-09-21,남원,9,83.3,37.6
2026-09-21,남원,10,114.8,44.9
2026-09-21,남원,11,187.2,93.7
2026-09-21,남원,12,256.1,93.3
2026-09-21,남원,13,194.9,68.9
2026-09-21,남원,14,131.9,55.4
2026-09-21,남원,15,97.4,24.5
2026-09-21,남원,16,88.0,0.0
2026-09-21,남원,17,105.4,0.0
2026-09-21,남원,18,79.0,0.0
2026-09-21,남원,19,49.5,0.0
2026-09-21,남원,20,16.9,0.0
2026-09-21,남원,21,3.9,0.0
2026-09-21,남원,22,1.1,0.0
2026-09-21,남원,23,0.2,0.0
2026-09-21,동산,0,0.2,0.0
2026-09-21,동산,1,0.1,0.0
2026-09-21,동산,2,0.1,0.0
2026-09-21,동산,3,0.1,0.0
2026-09-21,동산,4,0.0,0.0
2026-09-21,동산,5,0.0,0.0
2026-09-21,동산,6,0.0,0.0
2026-09-21,동산,7,3.3,0.0
2026-09-21,동산,8,29.2,0.0
2026-09-21,동산,9,83.3,37.6
2026-09-21,동산,10,114.8,44.9
2026-09-21,동산,11,187.2,93.7
2026-09-21,동산,12,256.1,93.3
2026-09-21,동산,13,194.9,68.9
2026-09-21,동산,14,131.9,55.4
2026-09-21,동산,15,97.4,24.5
2026-09-21,동산,16,88.0,0.0
2026-09-21,동산,17,105.4,0.0
2026-09-21,동산,18,79.0,0.0
2026-09-21,동산,19,49.5,0.0
2026-09-21,동산,20,16.9,0.0
2026-09-21,동산,21,3.9,0.0
2026-09-21,동산,22,1.1,0.0
2026-09-21,동산,23,0.2,0.0
2026-09-21,새만금,0,0.2,0.0
2026-09-21,새만금,1,0.1,0.0
2026-09-21,새만금,2,0.1,0.0
2026-09-21,새만금,3,0.1,0.0
2026-09-21,새만금,4,0.0,0.0
2026-09-21,새만금,5,0.0,0.0
2026-09-21,새만금,6,0.0,0.0
2026-09-21,새만금,7,3.3,0.0
2026-09-21,새만금,8,29.2,0.0
2026-09-21,새만금,9,83.3,37.6
2026-09-21,새만금,10,114.8,44.9
2026-09-21,새만금,11,187.2,93.7
2026-09-21,새만금,12,256.1,93.3
2026-09-21,새만금,13,194.9,68.9
2026-09-21,새만금,14,131.9,55.4
2026-09-21,새만금,15,97.4,24.5
2026-09-21,새만금,16,88.0,0.0
2026-09-21,새만금,17,105.4,0.0
2026-09-21,새만금,18,79.0,0.0
2026-09-21,새만금,19,49.5,0.0
2026-09-21,새만금,20,16.9,0.0
2026-09-21,새만금,21,3.9,0.0
2026-09-21,새만금,22,1.1,0.0
2026-09-21,새만금,23,0.2,0.0
2026-09-21,장성,0,0.7,0.0
2026-09-21,장성,1,0.5,0.0
2026-09-21,장성,2,0.3,0.0
2026-09-21,장성,3,0.3,0.0
2026-09-21,장성,4,0.1,0.0
2026-09-21,장성,5,0.0,0.0
2026-09-21,장성,6,0.0,0.0
2026-09-21,장성,7,13.3,0.0
2026-09-21,장성,8,116.6,0.0
2026-09-21,장성,9,332.7,150.3
2026-09-21,장성,10,458.7,179.4
2026-09-21,장성,11,748.0,374.4
2026-09-21,장성,12,1023.4,372.6
2026-09-21,장성,13,779.0,275.3
2026-09-21,장성,14,527.3,221.3
2026-09-21,장성,15,389.4,97.7
2026-09-21,장성,16,351.8,0.0
2026-09-21,장성,17,421.3,0.0
2026-09-21,장성,18,315.7,0.0
2026-09-21,장성,19,197.7,0.0
2026-09-21,장성,20,67.6,0.0
2026-09-21,장성,21,15.7,0.0
2026-09-21,장성,22,4.4,0.0
2026-09-21,장성,23,0.7,0.0
2026-09-22,남원,0,0.0,0.0
2026-09-22,남원,1,0.0,0.0
2026-09-22,남원,2,0.0,0.0
2026-09-22,남원,3,0.0,0.0
2026-09-22,남원,4,0.0,0.0
2026-09-22,남원,5,0.0,0.0
2026-09-22,남원,6,0.0,0.0
2026-09-22,남원,7,2.1,0.0
2026-09-22,남원,8,18.4,0.0
2026-09-22,남원,9,47.4,0.0
2026-09-22,남원,10,73.1,75.6
2026-09-22,남원,11,102.1,85.6
2026-09-22,남원,12,123.6,79.1
2026-09-22,남원,13,141.1,95.5
2026-09-22,남원,14,100.7,76.1
2026-09-22,남원,15,66.5,0.0
2026-09-22,남원,16,48.5,0.0
2026-09-22,남원,17,63.2,0.0
2026-09-22,남원,18,31.8,0.0
2026-09-22,남원,19,13.4,0.0
2026-09-22,남원,20,4.9,0.0
2026-09-22,남원,21,2.6,0.0
2026-09-22,남원,22,0.9,0.0
2026-09-22,남원,23,0.1,0.0
2026-09-22,동산,0,0.0,0.0
2026-09-22,동산,1,0.0,0.0
2026-09-22,동산,2,0.0,0.0
2026-09-22,동산,3,0.0,0.0
2026-09-22,동산,4,0.0,0.0
2026-09-22,동산,5,0.0,0.0
2026-09-22,동산,6,0.0,0.0
2026-09-22,동산,7,2.1,0.0
2026-09-22,동산,8,18.4,0.0
2026-09-22,동산,9,47.4,0.0
2026-09-22,동산,10,73.1,75.6
2026-09-22,동산,11,102.1,85.6
2026-09-22,동산,12,123.6,79.1
2026-09-22,동산,13,141.1,95.5
2026-09-22,동산,14,100.7,76.1
2026-09-22,동산,15,66.5,0.0
2026-09-22,동산,16,48.5,0.0
2026-09-22,동산,17,63.2,0.0
2026-09-22,동산,18,31.8,0.0
2026-09-22,동산,19,13.4,0.0
2026-09-22,동산,20,4.9,0.0
2026-09-22,동산,21,2.6,0.0
2026-09-22,동산,22,0.9,0.0
2026-09-22,동산,23,0.1,0.0
2026-09-22,새만금,0,0.0,0.0
2026-09-22,새만금,1,0.0,0.0
2026-09-22,새만금,2,0.0,0.0
2026-09-22,새만금,3,0.0,0.0
2026-09-22,새만금,4,0.0,0.0
2026-09-22,새만금,5,0.0,0.0
2026-09-22,새만금,6,0.0,0.0
2026-09-22,새만금,7,2.1,0.0
2026-09-22,새만금,8,18.4,0.0
2026-09-22,새만금,9,47.4,0.0
2026-09-22,새만금,10,73.1,75.6
2026-09-22,새만금,11,102.1,85.6
2026-09-22,새만금,12,123.6,79.1
2026-09-22,새만금,13,141.1,95.5
2026-09-22,새만금,14,100.7,76.1
2026-09-22,새만금,15,66.5,0.0
2026-09-22,새만금,16,48.5,0.0
2026-09-22,새만금,17,63.2,0.0
2026-09-22,새만금,18,31.8,0.0
2026-09-22,새만금,19,13.4,0.0
2026-09-22,새만금,20,4.9,0.0
2026-09-22,새만금,21,2.6,0.0
2026-09-22,새만금,22,0.9,0.0
2026-09-22,새만금,23,0.1,0.0
2026-09-22,장성,0,0.1,0.0
2026-09-22,장성,1,0.1,0.0
2026-09-22,장성,2,0.0,0.0
2026-09-22,장성,3,0.0,0.0
2026-09-22,장성,4,0.0,0.0
2026-09-22,장성,5,0.0,0.0
2026-09-22,장성,6,0.0,0.0
2026-09-22,장성,7,8.5,0.0
2026-09-22,장성,8,73.7,0.0
2026-09-22,장성,9,189.4,0.0
2026-09-22,장성,10,292.1,302.2
2026-09-22,장성,11,408.1,342.0
2026-09-22,장성,12,494.0,316.3
2026-09-22,장성,13,564.1,381.7
2026-09-22,장성,14,402.4,304.0
2026-09-22,장성,15,265.6,0.0
2026-09-22,장성,16,193.9,0.0
2026-09-22,장성,17,252.5,0.0
2026-09-22,장성,18,126.9,0.0
2026-09-22,장성,19,53.7,0.0
2026-09-22,장성,20,19.5,0.0
2026-09-22,장성,21,10.5,0.0
2026-09-22,장성,22,3.6,0.0
2026-09-22,장성,23,0.5,0.0
2026-09-23,남원,0,0.0,0.0
2026-09-23,남원,1,0.0,0.0
2026-09-23,남원,2,0.1,0.0
2026-09-23,남원,3,0.0,0.0
2026-09-23,남원,4,0.0,0.0
2026-09-23,남원,5,0.0,0.0
2026-09-23,남원,6,0.7,0.0
2026-09-23,남원,7,28.1,0.0
2026-09-23,남원,8,86.6,0.0
2026-09-23,남원,9,128.3,0.0
2026-09-23,남원,10,144.3,58.4
2026-09-23,남원,11,175.9,109.4
2026-09-23,남원,12,167.6,126.0
2026-09-23,남원,13,161.8,60.4
2026-09-23,남원,14,102.5,55.5
2026-09-23,남원,15,39.4,0.0
2026-09-23,남원,16,35.4,0.0
2026-09-23,남원,17,75.4,0.0
2026-09-23,남원,18,68.3,0.0
2026-09-23,남원,19,51.8,0.0
2026-09-23,남원,20,22.8,0.0
2026-09-23,남원,21,3.9,0.0
2026-09-23,남원,22,0.3,0.0
2026-09-23,남원,23,0.1,0.0
2026-09-23,동산,0,0.0,0.0
2026-09-23,동산,1,0.0,0.0
2026-09-23,동산,2,0.1,0.0
2026-09-23,동산,3,0.0,0.0
2026-09-23,동산,4,0.0,0.0
2026-09-23,동산,5,0.0,0.0
2026-09-23,동산,6,0.7,0.0
2026-09-23,동산,7,28.1,0.0
2026-09-23,동산,8,86.6,0.0
2026-09-23,동산,9,128.3,0.0
2026-09-23,동산,10,144.3,58.4
2026-09-23,동산,11,175.9,109.4
2026-09-23,동산,12,167.6,126.0
2026-09-23,동산,13,161.8,60.4
2026-09-23,동산,14,102.5,55.5
2026-09-23,동산,15,39.4,0.0
2026-09-23,동산,16,35.4,0.0
2026-09-23,동산,17,75.4,0.0
2026-09-23,동산,18,68.3,0.0
2026-09-23,동산,19,51.8,0.0
2026-09-23,동산,20,22.8,0.0
2026-09-23,동산,21,3.9,0.0
2026-09-23,동산,22,0.3,0.0
2026-09-23,동산,23,0.1,0.0
2026-09-23,새만금,0,0.0,0.0
2026-09-23,새만금,1,0.0,0.0
2026-09-23,새만금,2,0.1,0.0
2026-09-23,새만금,3,0.0,0.0
2026-09-23,새만금,4,0.0,0.0
2026-09-23,새만금,5,0.0,0.0
2026-09-23,새만금,6,0.7,0.0
2026-09-23,새만금,7,28.1,0.0
2026-09-23,새만금,8,86.6,0.0
2026-09-23,새만금,9,128.3,0.0
2026-09-23,새만금,10,144.3,58.4
2026-09-23,새만금,11,175.9,109.4
2026-09-23,새만금,12,167.6,126.0
2026-09-23,새만금,13,161.8,60.4
2026-09-23,새만금,14,102.5,55.5
2026-09-23,새만금,15,39.4,0.0
2026-09-23,새만금,16,35.4,0.0
2026-09-23,새만금,17,75.4,0.0
2026-09-23,새만금,18,68.3,0.0
2026-09-23,새만금,19,51.8,0.0
2026-09-23,새만금,20,22.8,0.0
2026-09-23,새만금,21,3.9,0.0
2026-09-23,새만금,22,0.3,0.0
2026-09-23,새만금,23,0.1,0.0
2026-09-23,장성,0,0.0,0.0
2026-09-23,장성,1,0.0,0.0
2026-09-23,장성,2,0.2,0.0
2026-09-23,장성,3,0.2,0.0
2026-09-23,장성,4,0.0,0.0
2026-09-23,장성,5,0.0,0.0
2026-09-23,장성,6,2.8,0.0
2026-09-23,장성,7,112.2,0.0
2026-09-23,장성,8,346.3,0.0
2026-09-23,장성,9,512.5,0.0
2026-09-23,장성,10,576.7,233.4
2026-09-23,장성,11,702.9,437.1
2026-09-23,장성,12,669.8,503.6
2026-09-23,장성,13,646.7,241.4
2026-09-23,장성,14,409.7,221.7
2026-09-23,장성,15,157.4,0.0
2026-09-23,장성,16,141.5,0.0
2026-09-23,장성,17,301.1,0.0
2026-09-23,장성,18,272.9,0.0
2026-09-23,장성,19,207.2,0.0
2026-09-23,장성,20,91.0,0.0
2026-09-23,장성,21,15.6,0.0
2026-09-23,장성,22,1.3,0.0
2026-09-23,장성,23,0.3,0.0
2026-09-24,남원,0,0.1,0.0
2026-09-24,남원,1,0.1,0.0
2026-09-24,남원,2,0.1,0.0
2026-09-24,남원,3,0.1,0.0
2026-09-24,남원,4,0.0,0.0
2026-09-24,남원,5,0.0,0.0
2026-09-24,남원,6,5.2,0.0
2026-09-24,남원,7,60.1,0.0
2026-09-24,남원,8,164.6,0.0
2026-09-24,남원,9,280.8,0.0
2026-09-24,남원,10,299.6,0.0
2026-09-24,남원,11,342.0,142.2
2026-09-24,남원,12,334.1,163.4
2026-09-24,남원,13,380.8,103.5
2026-09-24,남원,14,383.0,0.0
2026-09-24,남원,15,326.2,0.0
2026-09-24,남원,16,227.0,0.0
2026-09-24,남원,17,155.8,0.0
2026-09-24,남원,18,95.2,0.0
2026-09-24,남원,19,82.3,0.0
2026-09-24,남원,20,66.8,0.0
2026-09-24,남원,21,32.7,0.0
2026-09-24,남원,22,7.8,0.0
2026-09-24,남원,23,0.9,0.0
2026-09-24,동산,0,0.1,0.0
2026-09-24,동산,1,0.1,0.0
2026-09-24,동산,2,0.1,0.0
2026-09-24,동산,3,0.1,0.0
2026-09-24,동산,4,0.0,0.0
2026-09-24,동산,5,0.0,0.0
2026-09-24,동산,6,5.2,0.0
2026-09-24,동산,7,60.1,0.0
2026-09-24,동산,8,164.6,0.0
2026-09-24,동산,9,280.8,0.0
2026-09-24,동산,10,299.6,0.0
2026-09-24,동산,11,342.0,142.2
2026-09-24,동산,12,334.1,163.4
2026-09-24,동산,13,380.8,103.5
2026-09-24,동산,14,383.0,0.0
2026-09-24,동산,15,326.2,0.0
2026-09-24,동산,16,227.0,0.0
2026-09-24,동산,17,155.8,0.0
2026-09-24,동산,18,95.2,0.0
2026-09-24,동산,19,82.3,0.0
2026-09-24,동산,20,66.8,0.0
2026-09-24,동산,21,32.7,0.0
2026-09-24,동산,22,7.8,0.0
2026-09-24,동산,23,0.9,0.0
2026-09-24,새만금,0,0.1,0.0
2026-09-24,새만금,1,0.1,0.0
2026-09-24,새만금,2,0.1,0.0
2026-09-24,새만금,3,0.1,0.0
2026-09-24,새만금,4,0.0,0.0
2026-09-24,새만금,5,0.0,0.0
2026-09-24,새만금,6,5.2,0.0
2026-09-24,새만금,7,60.1,0.0
2026-09-24,새만금,8,164.6,0.0
2026-09-24,새만금,9,280.8,0.0
2026-09-24,새만금,10,299.6,0.0
2026-09-24,새만금,11,342.0,142.2
2026-09-24,새만금,12,334.1,163.4
2026-09-24,새만금,13,380.8,103.5
2026-09-24,새만금,14,383.0,0.0
2026-09-24,새만금,15,326.2,0.0
2026-09-24,새만금,16,227.0,0.0
2026-09-24,새만금,17,155.8,0.0
2026-09-24,새만금,18,95.2,0.0
2026-09-24,새만금,19,82.3,0.0
2026-09-24,새만금,20,66.8,0.0
2026-09-24,새만금,21,32.7,0.0
2026-09-24,새만금,22,7.8,0.0
2026-09-24,새만금,23,0.9,0.0
2026-09-24,장성,0,0.3,0.0
2026-09-24,장성,1,0.2,0.0
2026-09-24,장성,2,0.3,0.0
2026-09-24,장성,3,0.3,0.0
2026-09-24,장성,4,0.1,0.0
2026-09-24,장성,5,0.1,0.0
2026-09-24,장성,6,20.9,0.0
2026-09-24,장성,7,240.0,0.0
2026-09-24,장성,8,657.9,0.0
2026-09-24,장성,9,1122.1,0.0
2026-09-24,장성,10,1197.1,0.0
2026-09-24,장성,11,1366.7,568.4
2026-09-24,장성,12,1335.2,652.8
2026-09-24,장성,13,1521.8,413.7
2026-09-24,장성,14,1530.5,0.0
2026-09-24,장성,15,1303.6,0.0
2026-09-24,장성,16,907.2,0.0
2026-09-24,장성,17,622.7,0.0
2026-09-24,장성,18,380.5,0.0
2026-09-24,장성,19,328.8,0.0
2026-09-24,장성,20,267.0,0.0
2026-09-24,장성,21,130.8,0.0
2026-09-24,장성,22,31.1,0.0
2026-09-24,장성,23,3.7,0.0
2026-09-25,남원,0,0.0,0.0
2026-09-25,남원,1,0.0,0.0
2026-09-25,남원,2,0.1,0.0
2026-09-25,남원,3,0.1,0.0
2026-09-25,남원,4,0.0,0.0
2026-09-25,남원,5,0.0,0.0
2026-09-25,남원,6,0.2,0.0
2026-09-25,남원,7,15.5,0.0
2026-09-25,남원,8,52.0,0.0
2026-09-25,남원,9,87.7,36.2
2026-09-25,남원,10,136.5,0.0
2026-09-25,남원,11,189.9,85.9
2026-09-25,남원,12,184.3,102.6
2026-09-25,남원,13,154.5,82.2
2026-09-25,남원,14,123.3,56.3
2026-09-25,남원,15,82.1,36.0
2026-09-25,남원,16,70.4,0.0
2026-09-25,남원,17,81.6,0.0
2026-09-25,남원,18,65.1,0.0
2026-09-25,남원,19,38.0,0.0
2026-09-25,남원,20,9.1,0.0
2026-09-25,남원,21,1.8,0.0
2026-09-25,남원,22,0.5,0.0
2026-09-25,남원,23,0.1,0.0
2026-09-25,동산,0,0.0,0.0
2026-09-25,동산,1,0.0,0.0
2026-09-25,동산,2,0.1,0.0
2026-09-25,동산,3,0.1,0.0
2026-09-25,동산,4,0.0,0.0
2026-09-25,동산,5,0.0,0.0
2026-09-25,동산,6,0.2,0.0
2026-09-25,동산,7,15.5,0.0
2026-09-25,동산,8,52.0,0.0
2026-09-25,동산,9,87.7,36.2
2026-09-25,동산,10,136.5,0.0
2026-09-25,동산,11,189.9,85.9
2026-09-25,동산,12,184.3,102.6
2026-09-25,동산,13,154.5,82.2
2026-09-25,동산,14,123.3,56.3
2026-09-25,동산,15,82.1,36.0
2026-09-25,동산,16,70.4,0.0
2026-09-25,동산,17,81.6,0.0
2026-09-25,동산,18,65.1,0.0
2026-09-25,동산,19,38.0,0.0
2026-09-25,동산,20,9.1,0.0
2026-09-25,동산,21,1.8,0.0
2026-09-25,동산,22,0.5,0.0
2026-09-25,동산,23,0.1,0.0
2026-09-25,새만금,0,0.0,0.0
2026-09-25,새만금,1,0.0,0.0
2026-09-25,새만금,2,0.1,0.0
2026-09-25,새만금,3,0.1,0.0
2026-09-25,새만금,4,0.0,0.0
2026-09-25,새만금,5,0.0,0.0
2026-09-25,새만금,6,0.2,0.0
2026-09-25,새만금,7,15.5,0.0
2026-09-25,새만금,8,52.0,0.0
2026-09-25,새만금,9,87.7,36.2
2026-09-25,새만금,10,136.5,0.0
2026-09-25,새만금,11,189.9,85.9
2026-09-25,새만금,12,184.3,102.6
2026-09-25,새만금,13,154.5,82.2
2026-09-25,새만금,14,123.3,56.3
2026-09-25,새만금,15,82.1,36.0
2026-09-25,새만금,16,70.4,0.0
2026-09-25,새만금,17,81.6,0.0
2026-09-25,새만금,18,65.1,0.0
2026-09-25,새만금,19,38.0,0.0
2026-09-25,새만금,20,9.1,0.0
2026-09-25,새만금,21,1.8,0.0
2026-09-25,새만금,22,0.5,0.0
2026-09-25,새만금,23,0.1,0.0
2026-09-25,장성,0,0.2,0.0
2026-09-25,장성,1,0.0,0.0
2026-09-25,장성,2,0.2,0.0
2026-09-25,장성,3,0.3,0.0
2026-09-25,장성,4,0.2,0.0
2026-09-25,장성,5,0.0,0.0
2026-09-25,장성,6,0.7,0.0
2026-09-25,장성,7,61.9,0.0
2026-09-25,장성,8,207.9,0.0
2026-09-25,장성,9,350.4,144.6
2026-09-25,장성,10,545.4,0.0
2026-09-25,장성,11,759.0,343.3
2026-09-25,장성,12,736.6,410.1
2026-09-25,장성,13,617.3,328.7
2026-09-25,장성,14,492.6,224.8
2026-09-25,장성,15,328.3,143.9
2026-09-25,장성,16,281.5,0.0
2026-09-25,장성,17,325.9,0.0
2026-09-25,장성,18,260.0,0.0
2026-09-25,장성,19,151.7,0.0
2026-09-25,장성,20,36.4,0.0
2026-09-25,장성,21,7.2,0.0
2026-09-25,장성,22,2.1,0.0
2026-09-25,장성,23,0.3,0.0
2026-09-26,남원,0,0.1,0.0
2026-09-26,남원,1,0.1,0.0
2026-09-26,남원,2,0.1,0.0
2026-09-26,남원,3,0.1,0.0
2026-09-26,남원,4,0.0,0.0
2026-09-26,남원,5,0.9,0.0
2026-09-26,남원,6,27.7,0.0
2026-09-26,남원,7,106.7,0.0
2026-09-26,남원,8,201.1,0.0
2026-09-26,남원,9,292.3,0.0
2026-09-26,남원,10,289.2,189.7
2026-09-26,남원,11,298.2,197.6
2026-09-26,남원,12,309.7,0.0
2026-09-26,남원,13,334.5,0.0
2026-09-26,남원,14,345.2,0.0
2026-09-26,남원,15,316.7,0.0
2026-09-26,남원,16,234.1,0.0
2026-09-26,남원,17,183.9,0.0
2026-09-26,남원,18,115.5,0.0
2026-09-26,남원,19,83.3,0.0
2026-09-26,남원,20,68.8,0.0
2026-09-26,남원,21,38.1,0.0
2026-09-26,남원,22,9.7,0.0
2026-09-26,남원,23,1.1,0.0
2026-09-26,동산,0,0.1,0.0
2026-09-26,동산,1,0.1,0.0
2026-09-26,동산,2,0.1,0.0
2026-09-26,동산,3,0.1,0.0
2026-09-26,동산,4,0.0,0.0
2026-09-26,동산,5,0.9,0.0
2026-09-26,동산,6,27.7,0.0
2026-09-26,동산,7,106.7,0.0
2026-09-26,동산,8,201.1,0.0
2026-09-26,동산,9,292.3,0.0
2026-09-26,동산,10,289.2,189.7
2026-09-26,동산,11,298.2,197.6
2026-09-26,동산,12,309.7,0.0
2026-09-26,동산,13,334.5,0.0
2026-09-26,동산,14,345.2,0.0
2026-09-26,동산,15,316.7,0.0
2026-09-26,동산,16,234.1,0.0
2026-09-26,동산,17,183.9,0.0
2026-09-26,동산,18,115.5,0.0
2026-09-26,동산,19,83.3,0.0
2026-09-26,동산,20,68.8,0.0
2026-09-26,동산,21,38.1,0.0
2026-09-26,동산,22,9.7,0.0
2026-09-26,동산,23,1.1,0.0
2026-09-26,새만금,0,0.1,0.0
2026-09-26,새만금,1,0.1,0.0
2026-09-26,새만금,2,0.1,0.0
2026-09-26,새만금,3,0.1,0.0
2026-09-26,새만금,4,0.0,0.0
2026-09-26,새만금,5,0.9,0.0
2026-09-26,새만금,6,27.7,0.0
2026-09-26,새만금,7,106.7,0.0
2026-09-26,새만금,8,201.1,0.0
2026-09-26,새만금,9,292.3,0.0
2026-09-26,새만금,10,289.2,189.7
2026-09-26,새만금,11,298.2,197.6
2026-09-26,새만금,12,309.7,0.0
2026-09-26,새만금,13,334.5,0.0
2026-09-26,새만금,14,345.2,0.0
2026-09-26,새만금,15,316.7,0.0
2026-09-26,새만금,16,234.1,0.0
2026-09-26,새만금,17,183.9,0.0
2026-09-26,새만금,18,115.5,0.0
2026-09-26,새만금,19,83.3,0.0
2026-09-26,새만금,20,68.8,0.0
2026-09-26,새만금,21,38.1,0.0
2026-09-26,새만금,22,9.7,0.0
2026-09-26,새만금,23,1.1,0.0
2026-09-26,장성,0,0.5,0.0
2026-09-26,장성,1,0.3,0.0
2026-09-26,장성,2,0.3,0.0
2026-09-26,장성,3,0.3,0.0
2026-09-26,장성,4,0.0,0.0
2026-09-26,장성,5,3.6,0.0
2026-09-26,장성,6,110.5,0.0
2026-09-26,장성,7,426.4,0.0
2026-09-26,장성,8,803.6,0.0
2026-09-26,장성,9,1168.3,0.0
2026-09-26,장성,10,1155.6,758.0
2026-09-26,장성,11,1191.6,789.4
2026-09-26,장성,12,1237.8,0.0
2026-09-26,장성,13,1336.9,0.0
2026-09-26,장성,14,1379.7,0.0
2026-09-26,장성,15,1265.7,0.0
2026-09-26,장성,16,935.6,0.0
2026-09-26,장성,17,734.8,0.0
2026-09-26,장성,18,461.5,0.0
2026-09-26,장성,19,332.8,0.0
2026-09-26,장성,20,274.8,0.0
2026-09-26,장성,21,152.1,0.0
2026-09-26,장성,22,38.8,0.0
2026-09-26,장성,23,4.2,0.0
2026-09-27,남원,0,0.1,0.0
2026-09-27,남원,1,0.1,0.0
2026-09-27,남원,2,0.1,0.0
2026-09-27,남원,3,0.1,0.0
2026-09-27,남원,4,0.0,0.0
2026-09-27,남원,5,0.0,0.0
2026-09-27,남원,6,5.0,0.0
2026-09-27,남원,7,68.2,0.0
2026-09-27,남원,8,184.4,0.0
2026-09-27,남원,9,294.6,0.0
2026-09-27,남원,10,309.2,40.3
2026-09-27,남원,11,345.7,153.2
2026-09-27,남원,12,349.9,159.4
2026-09-27,남원,13,363.0,20.4
2026-09-27,남원,14,278.0,0.0
2026-09-27,남원,15,130.4,0.0
2026-09-27,남원,16,86.2,0.0
2026-09-27,남원,17,120.4,0.0
2026-09-27,남원,18,92.8,0.0
2026-09-27,남원,19,80.3,0.0
2026-09-27,남원,20,60.1,0.0
2026-09-27,남원,21,28.4,0.0
2026-09-27,남원,22,6.8,0.0
2026-09-27,남원,23,0.8,0.0
2026-09-27,동산,0,0.1,0.0
2026-09-27,동산,1,0.1,0.0
2026-09-27,동산,2,0.1,0.0
2026-09-27,동산,3,0.1,0.0
2026-09-27,동산,4,0.0,0.0
2026-09-27,동산,5,0.0,0.0
2026-09-27,동산,6,5.0,0.0
2026-09-27,동산,7,68.2,0.0
2026-09-27,동산,8,184.4,0.0
2026-09-27,동산,9,294.6,0.0
2026-09-27,동산,10,309.2,40.3
2026-09-27,동산,11,345.7,153.2
2026-09-27,동산,12,349.9,159.4
2026-09-27,동산,13,363.0,20.4
2026-09-27,동산,14,278.0,0.0
2026-09-27,동산,15,130.4,0.0
2026-09-27,동산,16,86.2,0.0
2026-09-27,동산,17,120.4,0.0
2026-09-27,동산,18,92.8,0.0
2026-09-27,동산,19,80.3,0.0
2026-09-27,동산,20,60.1,0.0
2026-09-27,동산,21,28.4,0.0
2026-09-27,동산,22,6.8,0.0
2026-09-27,동산,23,0.8,0.0
2026-09-27,새만금,0,0.1,0.0
2026-09-27,새만금,1,0.1,0.0
2026-09-27,새만금,2,0.1,0.0
2026-09-27,새만금,3,0.1,0.0
