date,hour,node,demand_mw
2026-09-19,17,서화성,17529
2026-09-19,17,안중,17529
2026-09-19,18,서화성,17357
2026-09-19,18,안중,17357
2026-09-19,19,서화성,17286.6
2026-09-19,19,안중,17286.6
2026-09-19,20,서화성,17147
2026-09-19,20,안중,17147
2026-09-19,21,서화성,16622.4
2026-09-19,21,안중,16622.4
2026-09-19,22,서화성,15820.8
2026-09-19,22,안중,15820.8
2026-09-19,23,서화성,15135
2026-09-19,23,안중,15135
2026-09-20,0,서화성,14250.2
2026-09-20,0,안중,14250.2
2026-09-20,1,서화성,13293.6
2026-09-20,1,안중,13293.6
2026-09-20,2,서화성,12690.4
2026-09-20,2,안중,12690.4
2026-09-20,3,서화성,12337.4
2026-09-20,3,안중,12337.4
2026-09-20,4,서화성,12097
2026-09-20,4,안중,12097
2026-09-20,5,서화성,12047.4
2026-09-20,5,안중,12047.4
2026-09-20,6,서화성,12269.6
2026-09-20,6,안중,12269.6
2026-09-20,7,서화성,12915.4
2026-09-20,7,안중,12915.4
2026-09-20,8,서화성,13756.4
2026-09-20,8,안중,13756.4
2026-09-20,9,서화성,14778
2026-09-20,9,안중,14778
2026-09-20,10,서화성,15518.2
2026-09-20,10,안중,15518.2
2026-09-20,11,서화성,15877.2
2026-09-20,11,안중,15877.2
2026-09-20,12,서화성,15812.2
2026-09-20,12,안중,15812.2
2026-09-20,13,서화성,15618.8
2026-09-20,13,안중,15618.8
2026-09-20,14,서화성,16054.8
2026-09-20,14,안중,16054.8
2026-09-20,15,서화성,16343
2026-09-20,15,안중,16343
2026-09-20,16,서화성,16649.2
2026-09-20,16,안중,16649.2
2026-09-20,17,서화성,17262.4
2026-09-20,17,안중,17262.4
2026-09-20,18,서화성,17523.2
2026-09-20,18,안중,17523.2
2026-09-20,19,서화성,17578.2
2026-09-20,19,안중,17578.2
2026-09-20,20,서화성,17543.2
2026-09-20,20,안중,17543.2
2026-09-20,21,서화성,17006.4
2026-09-20,21,안중,17006.4
2026-09-20,22,서화성,16120.2
2026-09-20,22,안중,16120.2
2026-09-20,23,서화성,15369.6
2026-09-20,23,안중,15369.6
2026-09-21,0,서화성,13091.2
2026-09-21,0,안중,13091.2
2026-09-21,1,서화성,12347.4
2026-09-21,1,안중,12347.4
2026-09-21,2,서화성,11841.8
2026-09-21,2,안중,11841.8
2026-09-21,3,서화성,11583
2026-09-21,3,안중,11583
2026-09-21,4,서화성,11459
2026-09-21,4,안중,11459
2026-09-21,5,서화성,11518.6
2026-09-21,5,안중,11518.6
2026-09-21,6,서화성,11841.8
2026-09-21,6,안중,11841.8
2026-09-21,7,서화성,12517.2
2026-09-21,7,안중,12517.2
2026-09-21,8,서화성,13428
2026-09-21,8,안중,13428
2026-09-21,9,서화성,14636
2026-09-21,9,안중,14636
2026-09-21,10,서화성,15116.8
2026-09-21,10,안중,15116.8
2026-09-21,11,서화성,15272.2
2026-09-21,11,안중,15272.2
2026-09-21,12,서화성,15323.4
2026-09-21,12,안중,15323.4
2026-09-21,13,서화성,14997.6
2026-09-21,13,안중,14997.6
2026-09-21,14,서화성,15725.4
2026-09-21,14,안중,15725.4
2026-09-21,15,서화성,15791.4
2026-09-21,15,안중,15791.4
2026-09-21,16,서화성,15438.4
2026-09-21,16,안중,15438.4
2026-09-21,17,서화성,15189.8
2026-09-21,17,안중,15189.8
2026-09-21,18,서화성,15204.6
2026-09-21,18,안중,15204.6
2026-09-21,19,서화성,15207.2
2026-09-21,19,안중,15207.2
2026-09-21,20,서화성,14966.4
2026-09-21,20,안중,14966.4
2026-09-21,21,서화성,14470.2
2026-09-21,21,안중,14470.2
2026-09-21,22,서화성,13992.6
2026-09-21,22,안중,13992.6
2026-09-21,23,서화성,13918.6
2026-09-21,23,안중,13918.6
2026-09-22,0,서화성,12483
2026-09-22,0,안중,12483
2026-09-22,1,서화성,11711.8
2026-09-22,1,안중,11711.8
2026-09-22,2,서화성,11186
2026-09-22,2,안중,11186
2026-09-22,3,서화성,10890.4
2026-09-22,3,안중,10890.4
2026-09-22,4,서화성,10734.8
2026-09-22,4,안중,10734.8
2026-09-22,5,서화성,10786.8
2026-09-22,5,안중,10786.8
2026-09-22,6,서화성,11075.2
2026-09-22,6,안중,11075.2
2026-09-22,7,서화성,11836
2026-09-22,7,안중,11836
2026-09-22,8,서화성,12936.6
2026-09-22,8,안중,12936.6
2026-09-22,9,서화성,14295.4
2026-09-22,9,안중,14295.4
2026-09-22,10,서화성,15099
2026-09-22,10,안중,15099
2026-09-22,11,서화성,15279.8
2026-09-22,11,안중,15279.8
2026-09-22,12,서화성,15142.6
2026-09-22,12,안중,15142.6
2026-09-22,13,서화성,14920
2026-09-22,13,안중,14920
2026-09-22,14,서화성,15628.8
2026-09-22,14,안중,15628.8
2026-09-22,15,서화성,16046.8
2026-09-22,15,안중,16046.8
2026-09-22,16,서화성,16303.8
2026-09-22,16,안중,16303.8
2026-09-22,17,서화성,16733.6
2026-09-22,17,안중,16733.6
2026-09-22,18,서화성,16919.2
2026-09-22,18,안중,16919.2
2026-09-22,19,서화성,17119.8
2026-09-22,19,안중,17119.8
2026-09-22,20,서화성,17035.6
2026-09-22,20,안중,17035.6
2026-09-22,21,서화성,16520.2
2026-09-22,21,안중,16520.2
2026-09-22,22,서화성,15734
2026-09-22,22,안중,15734
2026-09-22,23,서화성,15000.8
2026-09-22,23,안중,15000.8
2026-09-23,0,서화성,15091.2
2026-09-23,0,안중,15091.2
2026-09-23,1,서화성,14044.2
2026-09-23,1,안중,14044.2
2026-09-23,2,서화성,13421
2026-09-23,2,안중,13421
2026-09-23,3,서화성,13025.8
2026-09-23,3,안중,13025.8
2026-09-23,4,서화성,12776.2
2026-09-23,4,안중,12776.2
2026-09-23,5,서화성,12729
2026-09-23,5,안중,12729
2026-09-23,6,서화성,13002
2026-09-23,6,안중,13002
2026-09-23,7,서화성,13691.6
2026-09-23,7,안중,13691.6
2026-09-23,8,서화성,14784
2026-09-23,8,안중,14784
2026-09-23,9,서화성,16019.2
2026-09-23,9,안중,16019.2
2026-09-23,10,서화성,16794.4
2026-09-23,10,안중,16794.4
2026-09-23,11,서화성,17006.4
2026-09-23,11,안중,17006.4
2026-09-23,12,서화성,16797.8
2026-09-23,12,안중,16797.8
2026-09-23,13,서화성,16480.6
2026-09-23,13,안중,16480.6
2026-09-23,14,서화성,17227.8
2026-09-23,14,안중,17227.8
2026-09-23,15,서화성,17677.2
2026-09-23,15,안중,17677.2
2026-09-23,16,서화성,17960.6
2026-09-23,16,안중,17960.6
2026-09-23,17,서화성,18315.6
2026-09-23,17,안중,18315.6
2026-09-23,18,서화성,18443.2
2026-09-23,18,안중,18443.2
2026-09-23,19,서화성,18632.8
2026-09-23,19,안중,18632.8
2026-09-23,20,서화성,18572.4
2026-09-23,20,안중,18572.4
2026-09-23,21,서화성,17931
2026-09-23,21,안중,17931
2026-09-23,22,서화성,16968.2
2026-09-23,22,안중,16968.2
2026-09-23,23,서화성,16150
2026-09-23,23,안중,16150
2026-09-24,0,서화성,14808.8
2026-09-24,0,안중,14808.8
2026-09-24,1,서화성,13788
2026-09-24,1,안중,13788
2026-09-24,2,서화성,13161.6
2026-09-24,2,안중,13161.6
2026-09-24,3,서화성,12791.6
2026-09-24,3,안중,12791.6
2026-09-24,4,서화성,12528.2
2026-09-24,4,안중,12528.2
2026-09-24,5,서화성,12457
2026-09-24,5,안중,12457
2026-09-24,6,서화성,12631.4
2026-09-24,6,안중,12631.4
2026-09-24,7,서화성,13243
2026-09-24,7,안중,13243
2026-09-24,8,서화성,14267.8
2026-09-24,8,안중,14267.8
2026-09-24,9,서화성,15560.2
2026-09-24,9,안중,15560.2
2026-09-24,10,서화성,16338
2026-09-24,10,안중,16338
2026-09-24,11,서화성,16641
2026-09-24,11,안중,16641
2026-09-24,12,서화성,16566
2026-09-24,12,안중,16566
2026-09-24,13,서화성,16273
2026-09-24,13,안중,16273
2026-09-24,14,서화성,16813.8
2026-09-24,14,안중,16813.8
2026-09-24,15,서화성,17142.2
2026-09-24,15,안중,17142.2
2026-09-24,16,서화성,17404.6
2026-09-24,16,안중,17404.6
2026-09-24,17,서화성,17876.6
2026-09-24,17,안중,17876.6
2026-09-24,18,서화성,17992.4
2026-09-24,18,안중,17992.4
2026-09-24,19,서화성,17966
2026-09-24,19,안중,17966
2026-09-24,20,서화성,17881.8
2026-09-24,20,안중,17881.8
2026-09-24,21,서화성,17363.8
2026-09-24,21,안중,17363.8
2026-09-24,22,서화성,16481
2026-09-24,22,안중,16481
2026-09-24,23,서화성,15709.4
2026-09-24,23,안중,15709.4
2026-09-25,0,서화성,14709.8
2026-09-25,0,안중,14709.8
2026-09-25,1,서화성,13987
2026-09-25,1,안중,13987
2026-09-25,2,서화성,13522.6
2026-09-25,2,안중,13522.6
2026-09-25,3,서화성,13234
2026-09-25,3,안중,13234
2026-09-25,4,서화성,13135.6
2026-09-25,4,안중,13135.6
2026-09-25,5,서화성,13238.2
2026-09-25,5,안중,13238.2
2026-09-25,6,서화성,13585.6
2026-09-25,6,안중,13585.6
2026-09-25,7,서화성,14402.6
2026-09-25,7,안중,14402.6
2026-09-25,8,서화성,15679.6
2026-09-25,8,안중,15679.6
2026-09-25,9,서화성,17340
2026-09-25,9,안중,17340
2026-09-25,10,서화성,17743
2026-09-25,10,안중,17743
2026-09-25,11,서화성,17548.2
2026-09-25,11,안중,17548.2
2026-09-25,12,서화성,17138
2026-09-25,12,안중,17138
2026-09-25,13,서화성,16361.6
2026-09-25,13,안중,16361.6
2026-09-25,14,서화성,16913.8
2026-09-25,14,안중,16913.8
2026-09-25,15,서화성,17385
2026-09-25,15,안중,17385
2026-09-25,16,서화성,17740.8
2026-09-25,16,안중,17740.8
2026-09-25,17,서화성,18141
2026-09-25,17,안중,18141
2026-09-25,18,서화성,18044.2
2026-09-25,18,안중,18044.2
2026-09-25,19,서화성,17586
2026-09-25,19,안중,17586
2026-09-25,20,서화성,17093
2026-09-25,20,안중,17093
2026-09-25,21,서화성,16346.4
2026-09-25,21,안중,16346.4
2026-09-25,22,서화성,15698.6
2026-09-25,22,안중,15698.6
2026-09-25,23,서화성,15477
2026-09-25,23,안중,15477
2026-09-26,0,서화성,15282.2
2026-09-26,0,안중,15282.2
2026-09-26,1,서화성,14191.2
2026-09-26,1,안중,14191.2
2026-09-26,2,서화성,13574.6
2026-09-26,2,안중,13574.6
2026-09-26,3,서화성,13158.6
2026-09-26,3,안중,13158.6
2026-09-26,4,서화성,12897.8
2026-09-26,4,안중,12897.8
2026-09-26,5,서화성,12855.6
2026-09-26,5,안중,12855.6
2026-09-26,6,서화성,13057.2
2026-09-26,6,안중,13057.2
2026-09-26,7,서화성,13715
2026-09-26,7,안중,13715
2026-09-26,8,서화성,14799.4
2026-09-26,8,안중,14799.4
2026-09-26,9,서화성,16253.6
2026-09-26,9,안중,16253.6
2026-09-26,10,서화성,17140
2026-09-26,10,안중,17140
2026-09-26,11,서화성,17400.6
2026-09-26,11,안중,17400.6
2026-09-26,12,서화성,17254
2026-09-26,12,안중,17254
2026-09-26,13,서화성,16943.4
2026-09-26,13,안중,16943.4
2026-09-26,14,서화성,17600.6
2026-09-26,14,안중,17600.6
2026-09-26,15,서화성,17991.6
2026-09-26,15,안중,17991.6
2026-09-26,16,서화성,18304.2
2026-09-26,16,안중,18304.2
2026-09-26,17,서화성,18814.8
2026-09-26,17,안중,18814.8
2026-09-26,18,서화성,18927.8
2026-09-26,18,안중,18927.8
2026-09-26,19,서화성,18897.8
2026-09-26,19,안중,18897.8
2026-09-26,20,서화성,18749.2
2026-09-26,20,안중,18749.2
2026-09-26,21,서화성,18070.4
2026-09-26,21,안중,18070.4
2026-09-26,22,서화성,17072.2
2026-09-26,22,안중,17072.2
2026-09-26,23,서화성,16229.2
2026-09-26,23,안중,16229.2
2026-09-27,0,서화성,13759.4
2026-09-27,0,안중,13759.4
2026-09-27,1,서화성,12879
2026-09-27,1,안중,12879
2026-09-27,2,서화성,12320.2
2026-09-27,2,안중,12320.2
2026-09-27,3,서화성,11952.6
2026-09-27,3,안중,11952.6
2026-09-27,4,서화성,11779.2
2026-09-27,4,안중,11779.2
2026-09-27,5,서화성,11796.2
2026-09-27,5,안중,11796.2
2026-09-27,6,서화성,12092.8
2026-09-27,6,안중,12092.8
2026-09-27,7,서화성,12878.2
2026-09-27,7,안중,12878.2
2026-09-27,8,서화성,14183.4
2026-09-27,8,안중,14183.4
2026-09-27,9,서화성,15840.6
2026-09-27,9,안중,15840.6
2026-09-27,10,서화성,16884
2026-09-27,10,안중,16884
2026-09-27,11,서화성,17210.8
2026-09-27,11,안중,17210.8
2026-09-27,12,서화성,17150.4
2026-09-27,12,안중,17150.4
2026-09-27,13,서화성,16882
2026-09-27,13,안중,16882
2026-09-27,14,서화성,17534.4
2026-09-27,14,안중,17534.4
2026-09-27,15,서화성,17934.4
2026-09-27,15,안중,17934.4
2026-09-27,16,서화성,18155.6
2026-09-27,16,안중,18155.6
2026-09-27,17,서화성,18508.4
2026-09-27,17,안중,18508.4
2026-09-27,18,서화성,18661
2026-09-27,18,안중,18661
2026-09-27,19,서화성,18897.8
2026-09-27,19,안중,18897.8
2026-09-27,20,서화성,18782.4
2026-09-27,20,안중,18782.4
2026-09-27,21,서화성,18074.8
2026-09-27,21,안중,18074.8
2026-09-27,22,서화성,17081.4
2026-09-27,22,안중,17081.4
2026-09-27,23,서화성,16242.4
2026-09-27,23,안중,16242.4
2026-09-28,0,서화성,15069.4
2026-09-28,0,안중,15069.4
2026-09-28,1,서화성,14299
2026-09-28,1,안중,14299
2026-09-28,2,서화성,13812.6
2026-09-28,2,안중,13812.6
2026-09-28,3,서화성,13510
2026-09-28,3,안중,13510
2026-09-28,4,서화성,13365.4
2026-09-28,4,안중,13365.4
2026-09-28,5,서화성,13437.4
2026-09-28,5,안중,13437.4
2026-09-28,6,서화성,13755.6
2026-09-28,6,안중,13755.6
2026-09-28,7,서화성,14548.6
2026-09-28,7,안중,14548.6
2026-09-28,8,서화성,15834.6
2026-09-28,8,안중,15834.6
2026-09-28,9,서화성,17263
2026-09-28,9,안중,17263
2026-09-28,10,서화성,17189.4
2026-09-28,10,안중,17189.4
2026-09-28,11,서화성,16663
2026-09-28,11,안중,16663
2026-09-28,12,서화성,16083
2026-09-28,12,안중,16083
2026-09-28,13,서화성,15171
2026-09-28,13,안중,15171
2026-09-28,14,서화성,15712.8
2026-09-28,14,안중,15712.8
2026-09-28,15,서화성,16069.8
2026-09-28,15,안중,16069.8
2026-09-28,16,서화성,16405.8
2026-09-28,16,안중,16405.8
2026-09-28,17,서화성,16889.2
2026-09-28,17,안중,16889.2
2026-09-28,18,서화성,16939.2
2026-09-28,18,안중,16939.2
2026-09-28,19,서화성,16736.6
2026-09-28,19,안중,16736.6
2026-09-28,20,서화성,16402.4
2026-09-28,20,안중,16402.4
2026-09-28,21,서화성,15748.4
2026-09-28,21,안중,15748.4
2026-09-28,22,서화성,15184.8
2026-09-28,22,안중,15184.8
2026-09-28,23,서화성,15056.6
2026-09-28,23,안중,15056.6
2026-09-29,0,서화성,13926.8
2026-09-29,0,안중,13926.8
2026-09-29,1,서화성,13007
2026-09-29,1,안중,13007
2026-09-29,2,서화성,12374.6
2026-09-29,2,안중,12374.6
2026-09-29,3,서화성,12001.6
2026-09-29,3,안중,12001.6
2026-09-29,4,서화성,11758
2026-09-29,4,안중,11758
2026-09-29,5,서화성,11764.2
2026-09-29,5,안중,11764.2
2026-09-29,6,서화성,12027
2026-09-29,6,안중,12027
2026-09-29,7,서화성,12715.6
2026-09-29,7,안중,12715.6
2026-09-29,8,서화성,13907.2
2026-09-29,8,안중,13907.2
2026-09-29,9,서화성,15429.6
2026-09-29,9,안중,15429.6
2026-09-29,10,서화성,16539
2026-09-29,10,안중,16539
2026-09-29,11,서화성,17104.8
2026-09-29,11,안중,17104.8
2026-09-29,12,서화성,17101.2
2026-09-29,12,안중,17101.2
2026-09-29,13,서화성,16907.6
2026-09-29,13,안중,16907.6
2026-09-29,14,서화성,17658.6
2026-09-29,14,안중,17658.6
2026-09-29,15,서화성,18202.8
2026-09-29,15,안중,18202.8
2026-09-29,16,서화성,18538.4
2026-09-29,16,안중,18538.4
2026-09-29,17,서화성,18768.2
2026-09-29,17,안중,18768.2
2026-09-29,18,서화성,18425.8
2026-09-29,18,안중,18425.8
2026-09-29,19,서화성,18056.2
2026-09-29,19,안중,18056.2
2026-09-29,20,서화성,17785.6
2026-09-29,20,안중,17785.6
2026-09-29,21,서화성,17123.6
2026-09-29,21,안중,17123.6
2026-09-29,22,서화성,16245.8
2026-09-29,22,안중,16245.8
2026-09-29,23,서화성,15498.6
2026-09-29,23,안중,15498.6
2026-09-30,0,서화성,12471.2
2026-09-30,0,안중,12471.2
2026-09-30,1,서화성,11911.4
2026-09-30,1,안중,11911.4
2026-09-30,2,서화성,11445.8
2026-09-30,2,안중,11445.8
2026-09-30,3,서화성,11187.8
2026-09-30,3,안중,11187.8
2026-09-30,4,서화성,11128.4
2026-09-30,4,안중,11128.4
2026-09-30,5,서화성,11304.2
2026-09-30,5,안중,11304.2
2026-09-30,6,서화성,11805.8
2026-09-30,6,안중,11805.8
2026-09-30,7,서화성,12759.2
2026-09-30,7,안중,12759.2
2026-09-30,8,서화성,14273.8
2026-09-30,8,안중,14273.8
2026-09-30,9,서화성,15863
2026-09-30,9,안중,15863
2026-09-30,10,서화성,15881.2
2026-09-30,10,안중,15881.2
2026-09-30,11,서화성,15327.6
2026-09-30,11,안중,15327.6
2026-09-30,12,서화성,14647
2026-09-30,12,안중,14647
2026-09-30,13,서화성,13838.6
2026-09-30,13,안중,13838.6
2026-09-30,14,서화성,14377.8
2026-09-30,14,안중,14377.8
2026-09-30,15,서화성,14786
2026-09-30,15,안중,14786
2026-09-30,16,서화성,15333.8
2026-09-30,16,안중,15333.8
2026-09-30,17,서화성,16055.6
2026-09-30,17,안중,16055.6
2026-09-30,18,서화성,16436.4
2026-09-30,18,안중,16436.4
2026-09-30,19,서화성,16379.4
2026-09-30,19,안중,16379.4
2026-09-30,20,서화성,16054.4
2026-09-30,20,안중,16054.4
2026-09-30,21,서화성,15450.8
2026-09-30,21,안중,15450.8
2026-09-30,22,서화성,14901.6
2026-09-30,22,안중,14901.6
2026-09-30,23,서화성,14761
2026-09-30,23,안중,14761
2026-10-01,0,서화성,14857.4
2026-10-01,0,안중,14857.4
2026-10-01,1,서화성,13832
2026-10-01,1,안중,13832
2026-10-01,2,서화성,13280.2
2026-10-01,2,안중,13280.2
2026-10-01,3,서화성,12898.6
2026-10-01,3,안중,12898.6
2026-10-01,4,서화성,12675.8
2026-10-01,4,안중,12675.8
2026-10-01,5,서화성,12639
2026-10-01,5,안중,12639
2026-10-01,6,서화성,12933.8
2026-10-01,6,안중,12933.8
2026-10-01,7,서화성,13608.8
2026-10-01,7,안중,13608.8
2026-10-01,8,서화성,14736.2
2026-10-01,8,안중,14736.2
2026-10-01,9,서화성,16017.8
2026-10-01,9,안중,16017.8
2026-10-01,10,서화성,16834.6
2026-10-01,10,안중,16834.6
2026-10-01,11,서화성,17128.8
2026-10-01,11,안중,17128.8
2026-10-01,12,서화성,16979.6
2026-10-01,12,안중,16979.6
2026-10-01,13,서화성,16608.8
2026-10-01,13,안중,16608.8
2026-10-01,14,서화성,17232.4
2026-10-01,14,안중,17232.4
2026-10-01,15,서화성,17588.2
2026-10-01,15,안중,17588.2
2026-10-01,16,서화성,17876
2026-10-01,16,안중,17876
2026-10-01,17,서화성,18248.2
2026-10-01,17,안중,18248.2
2026-10-01,18,서화성,18317.6
2026-10-01,18,안중,18317.6
2026-10-01,19,서화성,18348.4
2026-10-01,19,안중,18348.4
2026-10-01,20,서화성,18222.4
2026-10-01,20,안중,18222.4
2026-10-01,21,서화성,17524
2026-10-01,21,안중,17524
2026-10-01,22,서화성,16635.8
2026-10-01,22,안중,16635.8
2026-10-01,23,서화성,15875.2
2026-10-01,23,안중,15875.2
2026-10-02,0,서화성,14620.6
2026-10-02,0,안중,14620.6
2026-10-02,1,서화성,13530.4
2026-10-02,1,안중,13530.4
2026-10-02,2,서화성,12933.2
2026-10-02,2,안중,12933.2
2026-10-02,3,서화성,12574.4
2026-10-02,3,안중,12574.4
2026-10-02,4,서화성,12315.2
2026-10-02,4,안중,12315.2
2026-10-02,5,서화성,12272
2026-10-02,5,안중,12272
2026-10-02,6,서화성,12467
2026-10-02,6,안중,12467
2026-10-02,7,서화성,13161
2026-10-02,7,안중,13161
2026-10-02,8,서화성,14209.8
2026-10-02,8,안중,14209.8
2026-10-02,9,서화성,15450.2
2026-10-02,9,안중,15450.2
2026-10-02,10,서화성,16197
2026-10-02,10,안중,16197
2026-10-02,11,서화성,16314
2026-10-02,11,안중,16314
2026-10-02,12,서화성,16148.4
2026-10-02,12,안중,16148.4
2026-10-02,13,서화성,15835.2
2026-10-02,13,안중,15835.2
2026-10-02,14,서화성,16612
2026-10-02,14,안중,16612
2026-10-02,15,서화성,16931.4
2026-10-02,15,안중,16931.4
2026-10-02,16,서화성,17093
2026-10-02,16,안중,17093
2026-10-02,17,서화성,17507.2
2026-10-02,17,안중,17507.2
2026-10-02,18,서화성,17678.6
2026-10-02,18,안중,17678.6
2026-10-02,19,서화성,17813.8
2026-10-02,19,안중,17813.8
2026-10-02,20,서화성,17730.8
2026-10-02,20,안중,17730.8
2026-10-02,21,서화성,17266.8
2026-10-02,21,안중,17266.8
2026-10-02,22,서화성,16453.8
2026-10-02,22,안중,16453.8
2026-10-02,23,서화성,15640.6
2026-10-02,23,안중,15640.6
2026-10-03,0,서화성,13897.4
2026-10-03,0,안중,13897.4
2026-10-03,1,서화성,13139.2
2026-10-03,1,안중,13139.2
2026-10-03,2,서화성,12628.2
2026-10-03,2,안중,12628.2
2026-10-03,3,서화성,12332.8
2026-10-03,3,안중,12332.8
2026-10-03,4,서화성,12238.8
2026-10-03,4,안중,12238.8
2026-10-03,5,서화성,12316.2
2026-10-03,5,안중,12316.2
2026-10-03,6,서화성,12660.2
2026-10-03,6,안중,12660.2
2026-10-03,7,서화성,13373.8
2026-10-03,7,안중,13373.8
2026-10-03,8,서화성,14505.6
2026-10-03,8,안중,14505.6
2026-10-03,9,서화성,16047
2026-10-03,9,안중,16047
2026-10-03,10,서화성,16684.4
2026-10-03,10,안중,16684.4
2026-10-03,11,서화성,16507
2026-10-03,11,안중,16507
2026-10-03,12,서화성,15952.8
2026-10-03,12,안중,15952.8
2026-10-03,13,서화성,15077.2
2026-10-03,13,안중,15077.2
2026-10-03,14,서화성,15770.2
2026-10-03,14,안중,15770.2
2026-10-03,15,서화성,16027.4
2026-10-03,15,안중,16027.4
2026-10-03,16,서화성,16064
2026-10-03,16,안중,16064
2026-10-03,17,서화성,16255.2
2026-10-03,17,안중,16255.2
2026-10-03,18,서화성,16169.8
2026-10-03,18,안중,16169.8
2026-10-03,19,서화성,15844.6
2026-10-03,19,안중,15844.6
2026-10-03,20,서화성,15486.2
2026-10-03,20,안중,15486.2
2026-10-03,21,서화성,14955.8
2026-10-03,21,안중,14955.8
2026-10-03,22,서화성,14476.6
2026-10-03,22,안중,14476.6
2026-10-03,23,서화성,14415.4
2026-10-03,23,안중,14415.4
2026-10-04,0,서화성,14613
2026-10-04,0,안중,14613
2026-10-04,1,서화성,13518.4
2026-10-04,1,안중,13518.4
2026-10-04,2,서화성,12915.8
2026-10-04,2,안중,12915.8
2026-10-04,3,서화성,12521.4
2026-10-04,3,안중,12521.4
2026-10-04,4,서화성,12249.2
2026-10-04,4,안중,12249.2
2026-10-04,5,서화성,12212.6
2026-10-04,5,안중,12212.6
2026-10-04,6,서화성,12399
2026-10-04,6,안중,12399
2026-10-04,7,서화성,13041.2
2026-10-04,7,안중,13041.2
2026-10-04,8,서화성,13959.2
2026-10-04,8,안중,13959.2
2026-10-04,9,서화성,15109
2026-10-04,9,안중,15109
2026-10-04,10,서화성,15837
2026-10-04,10,안중,15837
2026-10-04,11,서화성,16126.2
2026-10-04,11,안중,16126.2
2026-10-04,12,서화성,15992.4
2026-10-04,12,안중,15992.4
2026-10-04,13,서화성,15703.6
2026-10-04,13,안중,15703.6
2026-10-04,14,서화성,16398
2026-10-04,14,안중,16398
2026-10-04,15,서화성,16779.8
2026-10-04,15,안중,16779.8
2026-10-04,16,서화성,17135.4
2026-10-04,16,안중,17135.4
2026-10-04,17,서화성,17749.8
2026-10-04,17,안중,17749.8
2026-10-04,18,서화성,18076.2
2026-10-04,18,안중,18076.2
2026-10-04,19,서화성,18275.8
2026-10-04,19,안중,18275.8
2026-10-04,20,서화성,18113.4
2026-10-04,20,안중,18113.4
2026-10-04,21,서화성,17545.4
2026-10-04,21,안중,17545.4
2026-10-04,22,서화성,16606.2
2026-10-04,22,안중,16606.2
2026-10-04,23,서화성,15750.6
2026-10-04,23,안중,15750.6
2026-10-05,0,서화성,14495.4
2026-10-05,0,안중,14495.4
2026-10-05,1,서화성,13765.4
2026-10-05,1,안중,13765.4
2026-10-05,2,서화성,13232.8
2026-10-05,2,안중,13232.8
2026-10-05,3,서화성,12924.8
2026-10-05,3,안중,12924.8
2026-10-05,4,서화성,12800
2026-10-05,4,안중,12800
2026-10-05,5,서화성,12835
2026-10-05,5,안중,12835
2026-10-05,6,서화성,13235
2026-10-05,6,안중,13235
2026-10-05,7,서화성,14039.4
2026-10-05,7,안중,14039.4
2026-10-05,8,서화성,15321.4
2026-10-05,8,안중,15321.4
2026-10-05,9,서화성,16894.2
2026-10-05,9,안중,16894.2
2026-10-05,10,서화성,17141
2026-10-05,10,안중,17141
2026-10-05,11,서화성,16813.4
2026-10-05,11,안중,16813.4
2026-10-05,12,서화성,16308.8
2026-10-05,12,안중,16308.8
2026-10-05,13,서화성,15583.2
2026-10-05,13,안중,15583.2
2026-10-05,14,서화성,16191.6
2026-10-05,14,안중,16191.6
2026-10-05,15,서화성,16488
2026-10-05,15,안중,16488
2026-10-05,16,서화성,16741.8
2026-10-05,16,안중,16741.8
2026-10-05,17,서화성,16899.4
2026-10-05,17,안중,16899.4
2026-10-05,18,서화성,16766.6
2026-10-05,18,안중,16766.6
2026-10-05,19,서화성,16417.8
2026-10-05,19,안중,16417.8
2026-10-05,20,서화성,16034.8
2026-10-05,20,안중,16034.8
2026-10-05,21,서화성,15449.6
2026-10-05,21,안중,15449.6
2026-10-05,22,서화성,14935
2026-10-05,22,안중,14935
2026-10-05,23,서화성,14874.4
2026-10-05,23,안중,14874.4
2026-10-06,0,서화성,12305.4
2026-10-06,0,안중,12305.4
2026-10-06,1,서화성,11568.6
2026-10-06,1,안중,11568.6
2026-10-06,2,서화성,11044.8
2026-10-06,2,안중,11044.8
2026-10-06,3,서화성,10701.8
2026-10-06,3,안중,10701.8
2026-10-06,4,서화성,10522.4
2026-10-06,4,안중,10522.4
2026-10-06,5,서화성,10527.2
2026-10-06,5,안중,10527.2
2026-10-06,6,서화성,10858.8
2026-10-06,6,안중,10858.8
2026-10-06,7,서화성,11628.4
2026-10-06,7,안중,11628.4
2026-10-06,8,서화성,12958.8
2026-10-06,8,안중,12958.8
2026-10-06,9,서화성,14566.2
2026-10-06,9,안중,14566.2
2026-10-06,10,서화성,15489.6
2026-10-06,10,안중,15489.6
2026-10-06,11,서화성,15890.6
2026-10-06,11,안중,15890.6
2026-10-06,12,서화성,15993.8
2026-10-06,12,안중,15993.8
2026-10-06,13,서화성,15969.2
2026-10-06,13,안중,15969.2
2026-10-06,14,서화성,16646.8
2026-10-06,14,안중,16646.8
2026-10-06,15,서화성,17078.8
2026-10-06,15,안중,17078.8
2026-10-06,16,서화성,17407.6
2026-10-06,16,안중,17407.6
2026-10-06,17,서화성,17647.4
2026-10-06,17,안중,17647.4
2026-10-06,18,서화성,17597.4
